STORE,URI,EPC,SKU,SOLDTIMESTAMP,TRANSACTIONTYPE
160,000123177113,3BD000001D5E22668FA6EF50,123177113,2021-10-30 16:56:02.739,Sales
160,000117400941,3BD000001BFD95B68FA6F4F0,117400941,2021-10-30 16:56:57.485,Sales
160,000137000054,3BD0000020A9D1DA8FA6D31E,137000054,2021-10-30 16:57:28.547,Sales
160,,,,2021-10-30 16:58:41.187,Return
160,000132375698,3BD000001F8F924A8FA6E13E,132375698,2021-10-30 16:59:25.743,Sales
160,,,,2021-10-30 17:00:23.841,Return
160,000127676446,3BD000001E70C07A8FA6DD7F,127676446,2021-10-30 17:02:25.027,Sales
160,,,,2021-10-30 17:03:31.988,Return
160,000110050104,3BD000001A3CECE28FA72339,110050104,2021-10-30 17:04:28.911,Sales
160,000136227880,3BD00000207AB0A28FA6D59B,136227880,2021-10-30 17:07:18.984,Sales
160,000136304430,3BD00000207F5CBA8FA6D81A,136304430,2021-10-30 17:13:08.300,Sales
160,000122500042,3BD000001D34CF2A8FA76813,122500042,2021-10-30 17:17:28.882,Sales
160,000107377784,3BD000001999D1E28FA7776B,107377784,2021-10-30 17:09:39.428,Sales
160,000137525193,3BD0000020C9DF268FA6D508,137525193,2021-10-30 17:10:20.520,Sales
160,000136225176,3BD00000207A86628FA6D510,136225176,2021-10-30 17:10:56.507,Sales
160,000124950094,3BD000001DCA593A8FA6D640,124950094,2021-10-30 17:15:38.702,Sales
160,000131025082,3BD000001F3D22EA8FA71B4E,131025082,2021-10-30 17:22:25.619,Sales
160,000133875202,3BD000001FEB18087735BB1B,133875202,2021-10-30 17:25:26.206,Sales
160,000138350050,3BD0000020FC378A8FA6D390,138350050,2021-10-30 17:11:41.482,Sales
160,000138350050,3BD0000020FC378A8FA6D319,138350050,2021-10-30 17:11:45.031,Sales
160,000111175038,3BD000001A8195FA8FA73842,111175038,2021-10-30 17:26:46.441,Sales
160,000122925049,3BD000001D4EBFE68FA772A6,122925049,2021-10-30 17:33:33.864,Sales
160,000117377924,3BD000001BFC2E128FAB5392,117377924,2021-10-30 17:33:47.995,Sales
160,000125050088,3BD000001DD073A28FA6DC6C,125050088,2021-10-30 17:34:31.123,Sales
160,,,,2021-10-30 17:37:22.210,Return
160,,,,2021-10-30 17:38:36.656,Return
160,000110225038,3BD000001A479A3A8FA6DB1D,110225038,2021-10-30 17:38:36.362,Sales
160,000132328619,3BD000001F8CB2AE8FA6D14A,132328619,2021-10-30 17:35:07.982,Sales
160,000136550143,3BD00000208E5BFE8FA6E2AA,136550143,2021-10-30 17:30:00.221,Sales
160,000003834041,3BD0000000EA02E68FA734E8,3834041,2021-10-30 17:30:49.255,Sales
160,000117376365,3BD000001BFC15B68FACE0FF,117376365,2021-10-30 17:43:26.159,Sales
160,000132151030,3BD000001F81DBDA8FA6E730,132151030,2021-10-30 17:26:58.081,Sales
160,000136525248,3BD00000208CD7028FA6DD59,136525248,2021-10-30 17:52:07.760,Sales
160,,,,2021-10-30 17:54:43.716,Return
160,000136275307,3BD00000207D95AE8FA6D6FC,136275307,2021-10-30 17:41:01.060,Sales
160,000122500037,3BD000001D34CF168FA6F5EB,122500037,2021-10-30 17:41:21.281,Sales
160,000132328286,3BD000001F8CAD7A8FA6D66B,132328286,2021-10-30 17:55:49.503,Sales
160,000131625072,3BD000001F61C1C28FA6D629,131625072,2021-10-30 17:57:53.471,Sales
160,000138875049,3BD00000211C42A68FA6D1AC,138875049,2021-10-30 17:57:48.162,Sales
160,000136525289,3BD00000208CD7A68FA71FDB,136525289,2021-10-30 17:59:48.809,Sales
160,000110026371,3BD000001A3B7A0E8FA72843,110026371,2021-10-30 17:59:41.682,Sales
160,000118926214,3BD000001C5AAE1A8FA70B08,118926214,2021-10-30 18:01:50.928,Sales
160,000126075099,3BD000001E0F036E8FA6F8C5,126075099,2021-10-30 18:02:47.000,Sales
160,000136551884,3BD00000208E77328FA6D35E,136551884,2021-10-30 18:03:57.484,Sales
160,000124976758,3BD000001DCBF9DA8FA6FFDA,124976758,2021-10-30 18:05:28.892,Sales
160,,,,2021-10-30 18:05:42.120,Return
160,000136525050,3BD00000208CD3EA8FA745F7,136525050,2021-10-30 18:07:12.128,Sales
160,000114805396,3BD000001B5F2A528FA6EE97,114805396,2021-10-30 18:11:35.385,Sales
160,000136351978,3BD00000208243AA8FA6E097,136351978,2021-10-30 18:13:46.342,Sales
160,000104700078,3BD0000018F662BA8FA913A3,104700078,2021-10-30 18:12:04.722,Sales
160,000132151214,3BD000001F81DEBA8FA6D12A,132151214,2021-10-30 18:17:01.962,Sales
160,000114850040,3BD000001B61E3E28FA84CBB,114850040,2021-10-30 18:17:01.761,Sales
160,,,,2021-10-30 18:10:30.016,Return
160,000106850042,3BD0000019799BEA8FA7B889,106850042,2021-10-30 18:25:32.400,Sales
160,000132276105,3BD000001F897E268FA6D1FA,132276105,2021-10-30 18:28:19.894,Sales
160,000122875040,3BD000001D4BB2828FA7D58B,122875040,2021-10-30 18:36:35.679,Sales
160,000136300852,3BD00000207F24D28FA6D141,136300852,2021-10-30 18:38:55.836,Sales
160,,,,2021-10-30 18:33:01.352,Return
160,000136550058,3BD00000208E5AAA8FA6D5D5,136550058,2021-10-30 18:40:03.425,Sales
160,,,,2021-10-31 13:29:58.961,Return
160,000132375698,3BD000001F8F924A8FA6DF38,132375698,2021-10-31 13:37:43.230,Sales
160,000136552263,3BD00000208E7D1E8FA6E89F,136552263,2021-10-31 13:43:59.158,Sales
160,000136554703,3BD00000208EA33E8FA6D36F,136554703,2021-10-31 13:39:26.415,Sales
160,000127825809,3BD000001E79DE468FA6D3A5,127825809,2021-10-31 13:40:56.506,Sales
160,000114803708,3BD000001B5F0FF28FA6DADD,114803708,2021-10-31 13:53:26.628,Sales
160,000136500300,3BD00000208B51328FA6E20E,136500300,2021-10-31 13:57:54.271,Sales
160,000136306912,3BD00000207F83828FA6D1A5,136306912,2021-10-31 13:49:58.797,Sales
160,000132375703,3BD000001F8F925E8FA6EBE5,132375703,2021-10-31 13:50:15.374,Sales
160,000132375698,3BD000001F8F924A8FA6D4A3,132375698,2021-10-31 13:50:08.052,Sales
160,000132125205,3BD000001F8048568FAC2F8F,132125205,2021-10-31 13:55:52.716,Sales
160,000136550533,3BD00000208E62168FA6D912,136550533,2021-10-31 13:48:37.713,Sales
160,,,,2021-10-31 14:03:28.134,Return
160,,,,2021-10-31 14:05:00.831,Return
160,000113050117,3BD000001AF408168FA6E077,113050117,2021-10-31 14:08:46.015,Sales
160,000124976758,3BD000001DCBF9DA8FA6EF63,124976758,2021-10-31 14:08:37.038,Sales
160,000136251774,3BD00000207C25FA8FA6DFF3,136251774,2021-10-31 14:12:15.873,Sales
160,000139500300,3BD0000021426C328FA6D782,139500300,2021-10-31 14:13:49.034,Sales
160,000136550669,3BD00000208E64368FA6DECA,136550669,2021-10-31 14:09:53.901,Sales
160,000114750521,3BD000001B5BD0E68FA7B4D5,114750521,2021-10-31 14:10:46.558,Sales
160,000136300050,3BD00000207F184A8FA6D2EC,136300050,2021-10-31 14:10:55.560,Sales
160,000132202228,3BD000001F84FBD28FA6D6AA,132202228,2021-10-31 14:05:45.720,Sales
160,000136300113,3BD00000207F19468FA6FCEA,136300113,2021-10-31 14:07:30.825,Sales
160,000132276602,3BD000001F8985EA8FA6D1A9,132276602,2021-10-31 14:15:36.464,Sales
160,000127429470,3BD000001E61AD7A8FA71722,127429470,2021-10-31 14:16:57.334,Sales
160,000117376359,3BD000001BFC159E8FAE8F8B,117376359,2021-10-31 14:18:31.478,Sales
160,000127550273,3BD000001E690D068FA71056,127550273,2021-10-31 14:19:41.126,Sales
160,000003802275,3BD0000000E8128E8FA7D7AC,3802275,2021-10-31 14:24:41.054,Sales
160,000136551072,3BD00000208E6A828FA6EAE2,136551072,2021-10-31 14:22:56.236,Sales
160,000104457748,3BD0000018E798528FA72264,104457748,2021-10-31 14:21:13.099,Sales
160,000127776471,3BD000001E76DB5E8FA6DA7F,127776471,2021-10-31 14:30:33.668,Sales
160,000136501750,3BD00000208B67DA8FA6D439,136501750,2021-10-31 14:26:28.662,Sales
160,000118925447,3BD000001C5AA21E8FA6F457,118925447,2021-10-31 14:28:26.206,Sales
160,000132325286,3BD000001F8C7E9A8FA6D6F0,132325286,2021-10-31 14:37:06.951,Sales
160,000136351975,3BD000002082439E8FA6FDEE,136351975,2021-10-31 14:37:38.911,Sales
160,000133600061,3BD000001FDA4CF68FA6D53B,133600061,2021-10-31 14:38:26.305,Sales
160,000132375698,3BD000001F8F924A8FA6D8C4,132375698,2021-10-31 14:33:57.758,Sales
160,000136525711,3BD00000208CDE3E8FA6D325,136525711,2021-10-31 14:35:14.342,Sales
160,000124875447,3BD000001DC5CADE8FA702A9,124875447,2021-10-31 14:39:08.925,Sales
160,000137525146,3BD0000020C9DE6A8FA6D17D,137525146,2021-10-23 10:12:03.047,Sales
160,000133675050,3BD000001FDEE0AA8FA6D18B,133675050,2021-10-23 10:18:02.747,Sales
160,000127425056,3BD000001E6168828FA76A82,127425056,2021-10-23 10:20:41.209,Sales
160,000132276111,3BD000001F897E3E8FA6D39C,132276111,2021-10-23 10:21:47.315,Sales
160,000136552808,3BD00000208E85A28FA6DB63,136552808,2021-10-23 10:30:19.030,Sales
160,000136375110,3BD000002083AD1A8FA6D2AE,136375110,2021-10-23 10:30:55.163,Sales
160,,,,2021-10-23 10:32:19.138,Return
160,000136311778,3BD00000207FCF8A8FA736BB,136311778,2021-10-27 13:43:01.962,Sales
160,000136311105,3BD00000207FC5068FA6D33E,136311105,2021-10-27 13:51:26.934,Sales
160,000123126919,3BD000001D5B121E8FA6E2B3,123126919,2021-10-27 13:53:20.412,Sales
160,000136310460,3BD00000207FBAF28FA6D1F1,136310460,2021-10-27 13:54:25.074,Sales
160,000117400635,3BD000001BFD90EE8FA70C17,117400635,2021-10-27 13:56:23.329,Sales
160,,,,2021-10-27 14:02:22.460,Return
160,,,,2021-10-27 14:10:41.085,Return
160,000132276189,3BD000001F897F768FA6D558,132276189,2021-10-27 14:06:32.381,Sales
160,,,,2021-10-27 14:32:07.087,Return
160,000136227105,3BD00000207AA4868FA6D70F,136227105,2021-10-27 14:33:47.156,Sales
160,000136675460,3BD00000209602128FA6D1EF,136675460,2021-10-27 14:36:04.726,Sales
160,000136575101,3BD00000208FE1F68FA6D4AE,136575101,2021-10-27 14:37:35.021,Sales
160,000136311752,3BD00000207FCF228FA6E541,136311752,2021-10-27 14:34:47.419,Sales
160,000124900079,3BD000001DC74BBE8FA715DD,124900079,2021-10-27 14:16:07.688,Sales
160,000125425071,3BD000001DE756BE8FA6E0D0,125425071,2021-10-27 14:22:37.749,Sales
160,000132326538,3BD000001F8C922A8FA6D870,132326538,2021-10-27 14:23:26.423,Sales
160,000136307673,3BD00000207F8F668FA6D663,136307673,2021-10-27 14:26:27.732,Sales
160,,,,2021-10-27 14:29:37.684,Return
160,000132327102,3BD000001F8C9AFA8FA6D5AF,132327102,2021-10-27 14:57:03.641,Sales
160,000114804670,3BD000001B5F1EFA8FA9AB6F,114804670,2021-10-27 14:59:56.225,Sales
160,000136307360,3BD00000207F8A828FA6D236,136307360,2021-10-27 15:03:10.205,Sales
160,000136306693,3BD00000207F80168FA6D155,136306693,2021-10-27 14:58:22.825,Sales
160,000003784374,3BD0000000E6FADA8FA7BDC9,3784374,2021-10-27 14:59:02.129,Sales
160,000123175873,3BD000001D5E0F068FA6E986,123175873,2021-10-27 15:10:59.642,Sales
160,000136475656,3BD000002089D0228FA6D528,136475656,2021-10-27 15:13:55.672,Sales
160,000136675250,3BD000002095FECA8FA6D12C,136675250,2021-10-27 15:14:11.669,Sales
160,000118925429,3BD000001C5AA1D68FA6D243,118925429,2021-10-27 14:38:45.433,Sales
160,000110075430,3BD000001A3E789A8FA6E169,110075430,2021-10-27 15:18:09.644,Sales
160,000136525243,3BD00000208CD6EE8FA6E57D,136525243,2021-10-27 15:16:01.348,Sales
160,000136551368,3BD00000208E6F228FA6D533,136551368,2021-10-27 14:40:25.507,Sales
160,000136552957,3BD00000208E87F68FA6D157,136552957,2021-10-27 14:41:28.899,Sales
160,,,,2021-10-27 14:42:44.844,Return
160,000133025430,3BD000001FB73A5A8FA6D8AE,133025430,2021-10-27 14:46:13.773,Sales
160,,,,2021-10-27 14:47:15.747,Return
160,000136501111,3BD00000208B5DDE8FA6D1CB,136501111,2021-10-27 14:51:27.130,Sales
160,000123175866,3BD000001D5E0EEA8FA6FEB1,123175866,2021-10-27 14:53:24.086,Sales
160,000117376313,3BD000001BFC14E68FA74BBB,117376313,2021-10-26 16:09:43.751,Sales
160,000127429467,3BD000001E61AD6E8FA723A0,127429467,2021-10-26 16:15:29.406,Sales
160,000117376371,3BD000001BFC15CE8FAA4A98,117376371,2021-10-26 16:11:49.054,Sales
160,000136050060,3BD00000206FD6328FA6E2A6,136050060,2021-10-26 16:13:10.987,Sales
160,000127650762,3BD000001E6F2F2A8FA6D929,127650762,2021-10-26 16:23:04.362,Sales
160,000123176969,3BD000001D5E20268FA6D486,123176969,2021-10-26 16:19:47.414,Sales
160,000110225048,3BD000001A479A628FA6EEE8,110225048,2021-10-26 16:25:47.968,Sales
160,000113226218,3BD000001AFEC7AA8FA6DCDD,113226218,2021-10-26 16:26:32.481,Sales
160,000138325048,3BD0000020FAB0E28FA70351,138325048,2021-10-26 16:33:18.866,Sales
160,000114800473,3BD000001B5EDD668FA6FA91,114800473,2021-10-26 16:28:53.884,Sales
160,000104700076,3BD0000018F662B28FAA72AC,104700076,2021-10-26 16:40:57.587,Sales
160,000114850056,3BD000001B61E4228FA736DE,114850056,2021-10-26 16:46:29.249,Sales
160,000127426626,3BD000001E61810A8FA6E347,127426626,2021-10-26 16:37:41.119,Sales
160,000122850201,3BD000001D4A2E668FA7080B,122850201,2021-10-26 16:41:49.611,Sales
160,000132276747,3BD000001F89882E8FA6D33D,132276747,2021-10-26 16:44:02.879,Sales
160,,,,2021-10-26 16:44:31.463,Return
160,000114825580,3BD000001B6065B28FABCCF0,114825580,2021-10-26 16:49:37.121,Sales
160,000136251870,3BD00000207C277A8FA6DC1F,136251870,2021-10-26 16:50:49.272,Sales
160,000136308830,3BD00000207FA17A8FA6D587,136308830,2021-10-26 16:59:13.721,Sales
160,,,,2021-10-26 17:02:19.561,Return
160,000132327245,3BD000001F8C9D368FA6D0EB,132327245,2021-10-26 17:07:14.598,Sales
160,000127725332,3BD000001E73BC528FA6E690,127725332,2021-10-26 17:12:59.867,Sales
160,000132375356,3BD000001F8F8CF28FA6D139,132375356,2021-10-26 17:03:27.898,Sales
160,000127652929,3BD000001E6F51068FA6E467,127652929,2021-10-26 17:05:01.461,Sales
160,000132325277,3BD000001F8C7E768FA6D495,132325277,2021-10-26 17:19:21.166,Sales
160,000114850041,3BD000001B61E3E68FA8133B,114850041,2021-10-26 17:26:50.705,Sales
160,000136225125,3BD00000207A85968FA6D3A9,136225125,2021-10-26 17:31:06.300,Sales
160,000132350449,3BD000001F8E07C68FA6D2FC,132350449,2021-10-26 17:36:42.585,Sales
160,000138350048,3BD0000020FC37828FA6D421,138350048,2021-10-26 17:32:12.075,Sales
160,000136500257,3BD00000208B50868FA6D159,136500257,2021-10-26 16:48:29.080,Sales
160,000114850043,3BD000001B61E3EE8FA735DA,114850043,2021-10-26 17:38:56.616,Sales
160,000106850045,3BD0000019799BF68FA87FF1,106850045,2021-10-26 17:39:18.688,Sales
160,000136304445,3BD00000207F5CF68FA6E16B,136304445,2021-10-26 17:47:57.854,Sales
160,,,,2021-10-26 17:48:48.273,Return
160,000117377908,3BD000001BFC2DD28FA732D9,117377908,2021-10-26 17:46:46.646,Sales
160,000121700055,3BD000001D03FB5E8FA6E6A3,121700055,2021-10-26 17:51:35.347,Sales
160,000121700067,3BD000001D03FB8E8FA6F47E,121700067,2021-10-26 17:41:54.635,Sales
160,000117376359,3BD000001BFC159E8FAE8D28,117376359,2021-10-26 17:45:37.399,Sales
160,000114050045,3BD000001B310FF68FA70B7A,114050045,2021-10-26 17:56:54.672,Sales
160,000114826708,3BD000001B6077528FA778FB,114826708,2021-10-27 19:32:34.108,Sales
160,000003816657,3BD0000000E8F3468FAC959B,3816657,2021-10-27 17:43:11.438,Sales
160,000003795954,3BD0000000E7AFCA8FA767B7,3795954,2021-10-27 17:41:40.504,Sales
160,000127825774,3BD000001E79DDBA8FA6D4D3,127825774,2021-10-27 17:52:58.752,Sales
160,000132375703,3BD000001F8F925E8FA6EBF8,132375703,2021-10-27 17:49:59.461,Sales
160,000116050040,3BD000001BAB21E28FA72B99,116050040,2021-10-27 17:51:29.896,Sales
160,000114804420,3BD000001B5F1B128FA6F45E,114804420,2021-10-27 18:01:52.764,Sales
160,000132153641,3BD000001F8204A68FA6DD38,132153641,2021-10-27 18:12:18.814,Sales
160,000118926219,3BD000001C5AAE2E8FA705FD,118926219,2021-10-27 18:12:48.294,Sales
160,000136553320,3BD00000208E8DA28FA6D1E6,136553320,2021-10-27 18:15:13.454,Sales
160,000104700077,3BD0000018F662B68FAB114A,104700077,2021-10-27 18:15:55.677,Sales
160,,,,2021-10-27 18:20:17.183,Return
160,000132150847,3BD000001F81D8FE8FA6F366,132150847,2021-10-27 18:05:38.081,Sales
160,000104458455,3BD0000018E7A35E8FA71827,104458455,2021-10-27 17:51:45.765,Sales
160,000127775673,3BD000001E76CEE68FA6DF19,127775673,2021-10-27 17:52:57.895,Sales
160,000136251177,3BD00000207C1CA68FA6D4D7,136251177,2021-10-27 17:53:14.340,Sales
160,000121725089,3BD000001D0582868FA6D4ED,121725089,2021-10-27 18:30:03.368,Sales
160,000132125205,3BD000001F8048568FAC45C3,132125205,2021-10-27 18:31:09.120,Sales
160,000136350627,3BD0000020822E8E8FA6D323,136350627,2021-10-27 18:24:44.546,Sales
160,000136311693,3BD00000207FCE368FA6D650,136311693,2021-10-27 18:32:22.486,Sales
160,000122325038,3BD000001D2A20BA8FA6FA5B,122325038,2021-10-27 18:34:28.648,Sales
160,000136554317,3BD00000208E9D368FA6D202,136554317,2021-10-27 18:29:07.382,Sales
160,000136477052,3BD000002089E5F28FA6D48C,136477052,2021-10-27 18:37:13.052,Sales
160,000124900076,3BD000001DC74BB28FA74585,124900076,2021-10-27 18:38:39.973,Sales
160,000132325241,3BD000001F8C7DE68FA6D9B5,132325241,2021-10-27 18:41:15.836,Sales
160,000114825579,3BD000001B6065AE8FACE080,114825579,2021-10-27 18:42:00.973,Sales
160,000132326107,3BD000001F8C8B6E8FA6D25C,132326107,2021-10-27 18:39:55.456,Sales
160,000138300068,3BD0000020F92A928FA6E050,138300068,2021-10-27 18:51:04.590,Sales
160,000136501735,3BD00000208B679E8FA6EF5D,136501735,2021-10-27 18:46:56.219,Sales
160,000136311379,3BD00000207FC94E8FA6D885,136311379,2021-10-27 18:54:53.865,Sales
160,000132327274,3BD000001F8C9DAA8FA6D13F,132327274,2021-10-27 18:57:11.375,Sales
160,000118750051,3BD000001C4FED8E8FA6FD30,118750051,2021-10-27 19:03:19.195,Sales
160,000127675977,3BD000001E70B9268FA6D587,127675977,2021-10-27 19:03:40.093,Sales
160,,,,2021-10-27 19:00:21.698,Return
160,000003732418,3BD0000000E3CF0A8FA6DA49,3732418,2021-10-27 19:01:32.588,Sales
160,,,,2021-10-27 18:22:31.946,Return
160,000136550927,3BD00000208E683E8FA6D1BC,136550927,2021-10-27 19:05:13.808,Sales
160,000136309521,3BD00000207FAC468FA70693,136309521,2021-10-27 19:11:59.498,Sales
160,000136301498,3BD00000207F2EEA8FA6D34A,136301498,2021-10-27 19:10:12.299,Sales
160,000123177114,3BD000001D5E226A8FA6D604,123177114,2021-10-27 19:13:59.784,Sales
160,000136553029,3BD00000208E89168FA6D2A5,136553029,2021-10-27 19:26:23.037,Sales
160,000136551238,3BD00000208E6D1A8FA6D1AA,136551238,2021-10-27 19:20:47.895,Sales
160,000104458806,3BD0000018E7A8DA8FA84064,104458806,2021-10-27 19:21:18.384,Sales
160,000136307634,3BD00000207F8ECA8FA6D112,136307634,2021-10-27 19:31:47.319,Sales
160,000131275079,3BD000001F4C651E8FA6D2DE,131275079,2021-10-27 19:27:09.896,Sales
160,000136575548,3BD00000208FE8F28FA6D31D,136575548,2021-10-27 17:38:34.668,Sales
160,000118750057,3BD000001C4FEDA68FA774D6,118750057,2021-10-27 17:41:55.435,Sales
160,000121800043,3BD000001D0A15AE8FA6DBB7,121800043,2021-10-28 13:12:06.370,Sales
160,000136501741,3BD00000208B67B68FA6D382,136501741,2021-10-28 13:12:20.906,Sales
160,000132326185,3BD000001F8C8CA68FA6D185,132326185,2021-10-28 13:17:45.167,Sales
160,,,,2021-10-28 13:26:47.698,Return
160,,,,2021-10-28 13:30:57.430,Return
160,000124275367,3BD000001DA12A9E8FA6D767,124275367,2021-10-28 12:59:31.510,Sales
160,,,,2021-10-28 13:02:00.243,Return
160,000003834041,3BD0000000EA02E68FA73454,3834041,2021-10-28 13:02:36.455,Sales
160,000132150996,3BD000001F81DB528FA6D2CA,132150996,2021-10-28 13:03:43.071,Sales
160,000107377792,3BD000001999D2028FA71B69,107377792,2021-10-29 14:37:30.716,Sales
160,000132150843,3BD000001F81D8EE8FA72483,132150843,2021-10-29 14:37:59.017,Sales
160,000114801154,3BD000001B5EE80A8FA72B94,114801154,2021-10-29 14:40:26.534,Sales
160,000132375704,3BD000001F8F92628FA7184D,132375704,2021-10-29 14:41:23.789,Sales
160,000113226225,3BD000001AFEC7C68FA6FF02,113226225,2021-10-29 14:43:09.400,Sales
160,000132327297,3BD000001F8C9E068FA6F97A,132327297,2021-10-29 14:44:07.329,Sales
160,000132125205,3BD000001F8048568FAC2F58,132125205,2021-10-29 14:44:32.659,Sales
160,,,,2021-10-29 14:46:04.297,Return
160,000136527407,3BD00000208CF8BE8FA6D1C2,136527407,2021-10-29 14:47:01.070,Sales
160,000136525086,3BD00000208CD47A8FA6D19D,136525086,2021-10-29 14:49:37.688,Sales
160,000136554228,3BD00000208E9BD28FA6DA41,136554228,2021-10-29 14:50:36.132,Sales
160,000132327189,3BD000001F8C9C568FA6D11C,132327189,2021-10-29 14:47:23.450,Sales
160,000132301987,3BD000001F8B128E8FA73764,132301987,2021-10-29 14:55:17.913,Sales
160,000114805424,3BD000001B5F2AC28FA70A69,114805424,2021-10-29 14:52:39.084,Sales
160,000127550491,3BD000001E69106E8FA6EAD1,127550491,2021-10-29 14:54:11.282,Sales
160,000127550491,3BD000001E69106E8FA6EAD1,127550491,2021-10-29 14:58:56.096,Sales
160,000132276362,3BD000001F89822A8FA6D350,132276362,2021-10-29 15:00:04.367,Sales
160,000136551890,3BD00000208E774A8FA6D42C,136551890,2021-10-29 15:01:19.912,Sales
160,000138300068,3BD0000020F92A928FA6E50D,138300068,2021-10-29 15:07:56.244,Sales
160,000114804670,3BD000001B5F1EFA8FA9AB4D,114804670,2021-10-29 15:11:19.544,Sales
160,000136251022,3BD00000207C1A3A8FA6DB83,136251022,2021-10-29 15:12:26.250,Sales
160,000139575117,3BD000002146FD368FA706CF,139575117,2021-10-29 15:14:35.920,Sales
160,000127425051,3BD000001E61686E8FA71AE2,127425051,2021-10-29 15:16:35.641,Sales
160,000132050087,3BD000001F7BB29E8FA6D227,132050087,2021-10-29 15:21:12.494,Sales
160,000121700262,3BD000001D03FE9A8FA6DC6A,121700262,2021-10-29 15:21:25.311,Sales
160,000124900191,3BD000001DC74D7E8FA6DF58,124900191,2021-10-29 15:23:45.225,Sales
160,000132153799,3BD000001F82071E8FA6D157,132153799,2021-10-29 15:25:41.981,Sales
160,000123029559,3BD000001D5520DE8FA6D822,123029559,2021-10-29 15:27:20.233,Sales
160,000133025117,3BD000001FB735768FA6D27B,133025117,2021-10-29 15:27:12.063,Sales
160,000132276502,3BD000001F89845A8FA6D57F,132276502,2021-10-29 15:29:10.491,Sales
160,000136552507,3BD00000208E80EE8FA6D1CE,136552507,2021-10-29 15:29:56.243,Sales
160,000136475821,3BD000002089D2B68FA6D40D,136475821,2021-10-29 15:30:09.964,Sales
160,000136226556,3BD00000207A9BF28FA6D40E,136226556,2021-10-29 15:34:05.742,Sales
160,000137000060,3BD0000020A9D1F28FA6E19E,137000060,2021-10-29 15:34:59.999,Sales
160,,,,2021-10-29 15:38:20.507,Return
160,000114803664,3BD000001B5F0F428FA78662,114803664,2021-10-29 15:31:27.697,Sales
160,000123026891,3BD000001D54F72E8FA71FBA,123026891,2021-10-29 15:31:37.981,Sales
160,000136300068,3BD00000207F18928FA6DCE4,136300068,2021-10-29 15:43:36.681,Sales
160,000136553012,3BD00000208E88D28FA6D59D,136553012,2021-10-29 15:48:43.984,Sales
160,000113050083,3BD000001AF4078E8FA6D4E6,113050083,2021-10-29 15:42:15.458,Sales
160,000136301334,3BD00000207F2C5A8FA6E467,136301334,2021-10-29 15:50:49.822,Sales
160,,,,2021-10-29 16:00:01.800,Return
160,000110026334,3BD000001A3B797A8FA76BE3,110026334,2021-10-29 15:55:12.915,Sales
160,000114850042,3BD000001B61E3EA8FA74EAA,114850042,2021-10-29 15:34:28.606,Sales
160,000136476729,3BD000002089E0E68FA6DBDF,136476729,2021-10-29 15:36:20.169,Sales
160,000132302456,3BD000001F8B19E28FA6DAF8,132302456,2021-10-29 15:50:16.438,Sales
160,000136525477,3BD00000208CDA968FA6D157,136525477,2021-10-29 15:58:10.028,Sales
160,000134600064,3BD00000201756028FA6D4E3,134600064,2021-10-31 17:58:27.615,Sales
160,000127775677,3BD000001E76CEF68FA6E20F,127775677,2021-10-31 16:32:56.574,Sales
160,000113050133,3BD000001AF408568FA6EDEE,113050133,2021-10-31 16:34:35.668,Sales
160,000127600094,3BD000001E6C177A8FA6D737,127600094,2021-10-31 16:39:34.059,Sales
160,000136325136,3BD000002080A0428FA6D9AB,136325136,2021-10-31 16:42:03.842,Sales
160,000124877335,3BD000001DC5E85E8FA72678,124877335,2021-10-31 16:40:59.756,Sales
160,000136600222,3BD0000020916A7A8FA6D2AA,136600222,2021-10-31 16:45:14.293,Sales
160,000124976758,3BD000001DCBF9DA8FA6FFF7,124976758,2021-10-31 16:50:10.558,Sales
160,000118925415,3BD000001C5AA19E8FA6E800,118925415,2021-10-31 16:52:55.598,Sales
160,000136300738,3BD00000207F230A8FA6D213,136300738,2021-10-31 16:54:47.055,Sales
160,000136550155,3BD00000208E5C2E8FA6DC55,136550155,2021-10-31 16:56:06.829,Sales
160,000132156744,3BD000001F8235228FA6D2A3,132156744,2021-10-31 16:57:01.334,Sales
160,000136250865,3BD00000207C17C68FA6D341,136250865,2021-10-31 17:05:32.107,Sales
160,000107377792,3BD000001999D2028FA71A9D,107377792,2021-10-31 17:08:04.043,Sales
160,000114825579,3BD000001B6065AE8FAC2980,114825579,2021-10-31 17:13:50.577,Sales
160,000136500477,3BD00000208B53F68FA6D23C,136500477,2021-10-31 17:19:50.016,Sales
160,000136553725,3BD00000208E93F68FA6D414,136553725,2021-10-31 17:17:33.077,Sales
160,,,,2021-10-31 17:17:20.590,Return
160,,,,2021-10-31 17:24:11.989,Return
160,000136551381,3BD00000208E6F568FA6D232,136551381,2021-10-31 17:23:38.742,Sales
160,000127750278,3BD000001E75421A8FA718AE,127750278,2021-10-31 17:20:52.418,Sales
160,,,,2021-10-31 17:25:47.558,Return
160,000132125205,3BD000001F8048568FAC2BF3,132125205,2021-10-31 17:27:35.782,Sales
160,000136600244,3BD0000020916AD28FA6D136,136600244,2021-10-31 17:31:47.242,Sales
160,,,,2021-10-31 17:36:41.883,Return
160,000127776471,3BD000001E76DB5E8FA6DA7F,127776471,2021-10-31 17:11:41.082,Sales
160,000132375698,3BD000001F8F924A8FA6D893,132375698,2021-10-31 17:11:57.709,Sales
